iso_code,continent,location,date,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality,new_cases,new_deaths,new_recoveries,new_hospitalizations,total_cases,total_deaths,total_recoveries,total_hospitalizations,fatality_rate,positive_rate
IDN,Asia,Indonesia,2020-09-11,20314.0,1469943.0,5.374,0.074,14079.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3737,88,2707,942,210940,8544,150217,52179,0.02354830077602355,0.1839617997440189
IDN,Asia,Indonesia,2020-09-12,28349.0,1498292.0,5.478,0.104,15977.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3806,106,2241,1459,214746,8650,152458,53638,0.027850761954808196,0.13425517654943736
IDN,Asia,Indonesia,2020-09-13,24922.0,1523214.0,5.569,0.091,17386.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3636,73,2552,1011,218382,8723,155010,54649,0.020077007700770078,0.14589519300216677
IDN,Asia,Indonesia,2020-09-14,26138.0,1549352.0,5.664,0.096,18808.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3141,118,3395,-372,221523,8841,158405,54277,0.03756765361349888,0.12016986762567909
IDN,Asia,Indonesia,2020-09-15,42704.0,1592056.0,5.821,0.156,23723.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3507,124,2660,723,225030,8965,161065,55000,0.035357855717137156,0.08212345447733234
IDN,Asia,Indonesia,2020-09-16,42704.0,1592056.0,5.821,0.156,24731.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3963,135,3036,792,228993,9100,164101,55792,0.03406510219530658,0.09280161109029599
IDN,Asia,Indonesia,2020-09-17,42704.0,1622769.0,5.933,0.156,24734.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3635,122,2585,928,232628,9222,166686,56720,0.03356258596973865,0.08512083177219933
IDN,Asia,Indonesia,2020-09-18,29555.0,1652324.0,6.041,0.108,26054.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3891,114,4088,-311,236519,9336,170774,56409,0.029298380878951428,0.13165285061749282
IDN,Asia,Indonesia,2020-09-19,24324.0,1676648.0,6.13,0.089,25479.0,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4168,112,3576,480,240687,9448,174350,56889,0.026871401151631478,0.17135339582305542
IDN,Asia,Indonesia,2020-09-20,21554.0,1698202.0,6.209,0.079,24998.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3989,105,2977,907,244676,9553,177327,57796,0.026322386563048382,0.18507005660202283
IDN,Asia,Indonesia,2020-09-21,19973.0,1718175.0,6.282,0.073,24118.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4176,124,3470,582,248852,9677,180797,58378,0.029693486590038315,0.20908226105242078
IDN,Asia,Indonesia,2020-09-22,24825.0,1743000.0,6.372,0.091,21563.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4071,160,3501,410,252923,9837,184298,58788,0.03930238270695161,0.16398791540785498
IDN,Asia,Indonesia,2020-09-23,56563.0,1799563.0,6.579,0.207,27450.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4465,140,3660,665,257388,9977,187958,59453,0.03135498320268757,0.07893852872018811
IDN,Asia,Indonesia,2020-09-24,34786.0,1834349.0,6.706,0.127,30226.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4634,128,3895,611,262022,10105,191853,60064,0.02762192490289167,0.13321451158512046
IDN,Asia,Indonesia,2020-09-25,26419.0,1860768.0,6.803,0.097,29778.0,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4823,113,4343,367,266845,10218,196196,60431,0.023429400787891352,0.18255800749460616
IDN,Asia,Indonesia,2020-09-26,25658.0,1886426.0,6.897,0.094,29968.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4494,90,3207,1197,271339,10308,199403,61628,0.020026702269692925,0.1751500506664588
IDN,Asia,Indonesia,2020-09-27,20800.0,1907226.0,6.973,0.076,29861.0,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3874,78,3611,185,275213,10386,203014,61813,0.020134228187919462,0.18625
IDN,Asia,Indonesia,2020-09-28,27637.0,1934863.0,7.074,0.101,30955.0,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3509,87,3856,-434,278722,10473,206870,61379,0.024793388429752067,0.12696747114375656
IDN,Asia,Indonesia,2020-09-29,27891.0,1962754.0,7.176,0.102,31393.0,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4002,128,3567,307,282724,10601,210437,61686,0.031984007996002,0.14348714639130902
IDN,Asia,Indonesia,2020-09-30,30940.0,1993694.0,7.289,0.113,27733.0,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4284,139,4510,-365,287008,10740,214947,61321,0.03244631185807657,0.13846153846153847
IDN,Asia,Indonesia,2020-10-01,30296.0,2023990.0,7.4,0.111,27092.0,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4174,116,3540,518,291182,10856,218487,61839,0.027791087685673215,0.13777396355954583
IDN,Asia,Indonesia,2020-10-02,26831.0,2050821.0,7.498,0.098,27150.0,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4317,116,2853,1348,295499,10972,221340,63187,0.026870511929580728,0.16089597853229473
IDN,Asia,Indonesia,2020-10-03,26831.0,2050821.0,7.498,0.098,26754.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4007,83,3712,212,299506,11055,225052,63399,0.02071375093586224,0.14934217882300324
IDN,Asia,Indonesia,2020-10-04,26831.0,2096584.0,7.665,0.098,27051.0,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3992,96,3401,495,303498,11151,228453,63894,0.02404809619238477,0.1487831239983601
IDN,Asia,Indonesia,2020-10-05,22771.0,2119355.0,7.748,0.083,26356.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3622,102,4140,-620,307120,11253,232593,63274,0.02816123688569851,0.15906196477976373
IDN,Asia,Indonesia,2020-10-06,26153.0,2145508.0,7.844,0.096,26108.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4056,121,3844,91,311176,11374,236437,63365,0.029832347140039447,0.15508737047375062
IDN,Asia,Indonesia,2020-10-07,32167.0,2177675.0,7.962,0.118,26283.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4538,98,3854,586,315714,11472,240291,63951,0.021595416483032173,0.1410762582771163
IDN,Asia,Indonesia,2020-10-08,32901.0,2210576.0,8.082,0.12,26655.0,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4850,108,3769,973,320564,11580,244060,64924,0.0222680412371134,0.14741193276800096
IDN,Asia,Indonesia,2020-10-09,39118.0,2249694.0,8.225,0.143,28410.0,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4094,97,3607,390,324658,11677,247667,65314,0.023693209574987786,0.10465770233652028
IDN,Asia,Indonesia,2020-10-10,33675.0,2283369.0,8.348,0.123,29952.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4294,88,3814,392,328952,11765,251481,65706,0.020493712156497437,0.12751299183370454
IDN,Asia,Indonesia,2020-10-11,22163.0,2305532.0,8.429,0.081,29850.0,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4497,79,3546,872,333449,11844,255027,66578,0.017567267066933512,0.20290574380724632
IDN,Asia,Indonesia,2020-10-12,33018.0,2338550.0,8.55,0.121,31314.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3267,91,3492,-316,336716,11935,258519,66262,0.02785430058157331,0.0989460294384881
IDN,Asia,Indonesia,2020-10-13,40012.0,2378562.0,8.696,0.146,33293.0,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3906,92,4777,-963,340622,12027,263296,65299,0.023553507424475168,0.09762071378586425
IDN,Asia,Indonesia,2020-10-14,37044.0,2415606.0,8.831,0.135,33990.0,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4127,129,4555,-557,344749,12156,267851,64742,0.031257572086261204,0.11140805528560631
IDN,Asia,Indonesia,2020-10-15,34119.0,2449725.0,8.956,0.125,34164.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4411,112,5810,-1511,349160,12268,273661,63231,0.02539106778508275,0.129282804302588
IDN,Asia,Indonesia,2020-10-16,30197.0,2479922.0,9.067,0.11,32890.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4301,79,3883,339,353461,12347,277544,63570,0.018367821436875147,0.14243136735437295
IDN,Asia,Indonesia,2020-10-17,25976.0,2505898.0,9.162,0.095,31790.0,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4301,84,4048,169,357762,12431,281592,63739,0.01953034178098117,0.1655759162303665
IDN,Asia,Indonesia,2020-10-18,22421.0,2528319.0,9.244,0.082,31827.0,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4105,80,3732,293,361867,12511,285324,64032,0.0194884287454324,0.18308728424245127
IDN,Asia,Indonesia,2020-10-19,25202.0,2553521.0,9.336,0.092,30710.0,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3373,106,3919,-652,365240,12617,289243,63380,0.03142603024014231,0.13383858423934608
IDN,Asia,Indonesia,2020-10-20,29564.0,2583085.0,9.444,0.108,29218.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3602,117,4410,-925,368842,12734,293653,62455,0.03248195446973903,0.12183736977404952
IDN,Asia,Indonesia,2020-10-21,30597.0,2613682.0,9.556,0.112,28297.0,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4267,123,3856,288,373109,12857,297509,62743,0.02882587297867354,0.13945811680883746
IDN,Asia,Indonesia,2020-10-22,33412.0,2647094.0,9.678,0.122,28196.0,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4432,102,3497,833,377541,12959,301006,63576,0.023014440433212997,0.13264695319047048
IDN,Asia,Indonesia,2020-10-23,32680.0,2679774.0,9.797,0.119,28550.0,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4369,118,4094,157,381910,13077,305100,63733,0.027008468757152668,0.13369033047735618
IDN,Asia,Indonesia,2020-10-24,32680.0,2679774.0,9.797,0.119,27087.0,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4070,128,4119,-177,385980,13205,309219,63556,0.03144963144963145,0.12454100367197063
IDN,Asia,Indonesia,2020-10-25,32680.0,2711239.0,9.912,0.119,26131.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3732,94,4545,-907,389712,13299,313764,62649,0.025187566988210074,0.11419828641370869
IDN,Asia,Indonesia,2020-10-26,18992.0,2730231.0,9.982,0.069,25244.0,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3222,112,3908,-798,392934,13411,317672,61851,0.03476101800124146,0.1696503791069924
IDN,Asia,Indonesia,2020-10-27,47738.0,2777969.0,10.156,0.175,27841.0,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3520,101,4576,-1157,396454,13512,322248,60694,0.02869318181818182,0.07373580795173656
IDN,Asia,Indonesia,2020-10-28,27344.0,2805313.0,10.256,0.1,27376.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4029,100,3545,384,400483,13612,325793,61078,0.02482005460412013,0.14734493856056174
IDN,Asia,Indonesia,2020-10-29,25393.0,2830706.0,10.349,0.093,26230.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3565,89,3985,-509,404048,13701,329778,60569,0.024964936886395513,0.1403930216988934
IDN,Asia,Indonesia,2020-10-30,23278.0,2853984.0,10.434,0.085,24887.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,2897,81,4517,-1701,406945,13782,334295,58868,0.027959958577839145,0.12445227253200447
IDN,Asia,Indonesia,2020-10-31,27459.0,2881443.0,10.535,0.1,26562.0,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3143,87,3506,-450,410088,13869,337801,58418,0.02768055997454661,0.11446156087257366
IDN,Asia,Indonesia,2020-11-01,17971.0,2899414.0,10.6,0.066,26882.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,2696,74,4141,-1519,412784,13943,341942,56899,0.02744807121661721,0.1500194758221579
IDN,Asia,Indonesia,2020-11-02,20146.0,2919560.0,10.674,0.074,27047.0,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,2618,101,3624,-1107,415402,14044,345566,55792,0.038579067990832695,0.1299513551077137
IDN,Asia,Indonesia,2020-11-03,22218.0,2941778.0,10.755,0.081,23401.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,2973,102,3931,-1060,418375,14146,349497,54732,0.034308779011099896,0.13381042398055631
IDN,Asia,Indonesia,2020-11-04,28105.0,2969883.0,10.858,0.103,23510.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3356,113,3785,-542,421731,14259,353282,54190,0.03367103694874851,0.11940935776552215
IDN,Asia,Indonesia,2020-11-05,31306.0,3001189.0,10.972,0.114,24355.0,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4065,89,3860,116,425796,14348,357142,54306,0.02189421894218942,0.1298473136140037
IDN,Asia,Indonesia,2020-11-06,29472.0,3030661.0,11.08,0.108,25240.0,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3778,94,3563,121,429574,14442,360705,54427,0.024880889359449446,0.12818946796959826
IDN,Asia,Indonesia,2020-11-07,29116.0,3059777.0,11.187,0.106,25476.0,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4262,98,3712,452,433836,14540,364417,54879,0.02299389957766307,0.14637999725236983
IDN,Asia,Indonesia,2020-11-08,20941.0,3080718.0,11.263,0.077,25901.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3880,74,3881,-75,437716,14614,368298,54804,0.01907216494845361,0.1852824602454515
IDN,Asia,Indonesia,2020-11-09,24747.0,3105465.0,11.354,0.09,26558.0,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,2853,75,3968,-1190,440569,14689,372266,53614,0.026288117770767613,0.11528670141835375
IDN,Asia,Indonesia,2020-11-10,32020.0,3137485.0,11.471,0.117,27958.0,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3779,72,3475,232,444348,14761,375741,53846,0.01905265943371262,0.11801998750780762
IDN,Asia,Indonesia,2020-11-11,37611.0,3175096.0,11.608,0.138,29316.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3770,75,3241,454,448118,14836,378982,54300,0.01989389920424403,0.10023663289994948
IDN,Asia,Indonesia,2020-11-12,36496.0,3211592.0,11.742,0.133,30058.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4173,97,3102,974,452291,14933,382084,55274,0.023244668104481187,0.11434129767645769
IDN,Asia,Indonesia,2020-11-13,37892.0,3249484.0,11.88,0.139,31260.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5444,104,3010,2330,457735,15037,385094,57604,0.019103600293901544,0.14367148738520005
IDN,Asia,Indonesia,2020-11-14,37892.0,3249484.0,11.88,0.139,29866.0,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5272,111,3000,2161,463007,15148,388094,59765,0.021054628224582702,0.1391322706639924
IDN,Asia,Indonesia,2020-11-15,37892.0,3288194.0,12.022,0.139,29639.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4106,63,3897,146,467113,15211,391991,59911,0.015343399902581588,0.1083606038213871
IDN,Asia,Indonesia,2020-11-16,25396.0,3313590.0,12.114,0.093,29732.0,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3535,85,3452,-2,470648,15296,395443,59909,0.024045261669024046,0.13919514884233739
IDN,Asia,Indonesia,2020-11-17,27570.0,3341160.0,12.215,0.101,29096.0,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,3807,97,3193,517,474455,15393,398636,60426,0.025479380089309167,0.13808487486398258
IDN,Asia,Indonesia,2020-11-18,74453.0,3415613.0,12.487,0.272,34360.0,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4265,110,3711,444,478720,15503,402347,60870,0.02579132473622509,0.05728446133802533
